id,name,date,promoter,location,attendance,created_at,modified_at
1183,ONE Championship 43: Kingdom of Champions,2016-05-27,OneFC,,,2019-04-01T20:55:56.841502,2019-04-01T20:55:56.841502
1184,Evolution II: Mayhem In Minneapolis,2010-04-24,Evolution,,,2019-04-01T20:56:00.288623,2019-04-01T20:56:00.288623
1196,Bellator Fighting Championships 18,2010-05-13,Bellator,,,2019-04-01T20:56:18.172985,2019-04-01T20:56:18.172985
1221,LFA 19: Michaud vs. Rodrigues,2017-08-18,LFA,,,2019-04-01T20:58:11.611672,2019-04-01T20:58:11.611672
1228,Bellator 178: Straus vs. Freire 4,2017-04-21,Bellator,,,2019-04-01T20:58:19.469518,2019-04-01T20:58:19.469518
1256,Cage Warriors 41,2011-04-24,Cage Warriors,,,2019-04-01T21:00:20.673356,2019-04-01T21:00:20.673356
1278,XCF: Rumble In Race Town,2009-02-14,XCF,,,2019-04-01T21:01:50.262024,2019-04-01T21:01:50.262024
1291,Rizin FF 11: Saitama,2018-07-29,Rizin,,,2019-04-01T21:02:09.202238,2019-04-01T21:02:09.202238
1318,Bellator 164: Koreshkov vs. Lima,2016-11-11,Bellator,,,2019-04-01T21:02:34.222910,2019-04-01T21:02:34.222910
1320,Legacy Fighting Championship 21: Huerta vs. Hobar,2013-07-19,Legacy Fighting Championship,,,2019-04-01T21:02:36.019305,2019-04-01T21:02:36.019305
1341,Invicta FC 27: Kianzad vs. Kaufman,2018-01-13,Invicta Fc,,,2019-04-01T21:03:53.550764,2019-04-01T21:03:53.550764
1347,KSW 14,2010-09-18,KSW,,,2019-04-01T21:04:03.399399,2019-04-01T21:04:03.399399
1356,M-1 Global: Fedor vs. Rizzo,2012-06-21,M Global,,,2019-04-01T21:04:10.215503,2019-04-01T21:04:10.215503
1361,Super Fight League 11,2012-03-11,Super Fight League,,,2019-04-01T21:04:13.971829,2019-04-01T21:04:13.971829
1364,ONE Championship 86: Destiny of Champions,2018-12-07,OneFC,,,2019-04-01T21:04:16.702465,2019-04-01T21:04:16.702465
1368,CES MMA 54,2019-01-19,CESMMA,,,2019-04-01T21:04:19.432820,2019-04-01T21:04:19.432820
1404,Invicta FC 29: Kaufman vs. Lehner,2018-05-04,Invicta Fc,,,2019-04-01T21:04:42.187929,2019-04-01T21:04:42.187929
1436,Invicta FC 12: Kankaanpaa vs. Souza,2015-04-24,Invicta Fc,,,2019-04-01T21:05:09.701591,2019-04-01T21:05:09.701591
1518,Bellator Fighting Championship 36,2011-03-12,Bellator,,,2019-04-01T21:08:46.903901,2019-04-01T21:08:46.903901
1598,Invicta FC 5: Penne vs. Waterson,2013-04-05,Invicta Fc,,,2019-04-01T21:12:02.172047,2019-04-01T21:12:02.172047
971,UFC Fight Night 59: McGregor vs. Siver,2015-01-18,UFC,"Boston, Massachusetts, USA",13828.0,2019-04-01T20:45:11.615971,2019-04-02T16:00:08.776412
249,UFC Fight Night 18: Condit vs Kampmann,2009-04-01,UFC,"Nashville, Tennessee, USA",10267.0,2019-04-01T20:12:06.307502,2019-04-02T16:00:36.140778
1585,UFC Fight Night 138: Volkan vs. Smith,2018-10-27,UFC,"Moncton, New Brunswick, Canada",6282.0,2019-04-01T21:11:32.077871,2019-04-02T16:08:13.654774
1498,UFC: The Ultimate Fighter 8 Finale,2008-12-13,UFC,"Las Vegas, Nevada, USA",1853.0,2019-04-01T21:08:06.047197,2019-04-02T16:23:17.052024
1561,UFC 227: Dillashaw vs. Garbrandt 2,2018-08-04,UFC,"Los Angeles, California, USA",17794.0,2019-04-01T21:10:47.515646,2019-04-02T17:36:43.982426
156,UFC Fight Night 91: McDonald vs. Lineker,2016-07-13,UFC,"Sioux Falls, South Dakota, USA",5761.0,2019-04-01T20:07:48.498792,2019-04-02T17:37:03.391217
1473,UFC 173: Barao vs. Dillashaw,2014-05-24,UFC,"Las Vegas, Nevada, USA",11036.0,2019-04-01T21:07:14.625526,2019-04-02T17:37:23.455907
89,UFC 108: Evans vs Silva,2010-01-02,UFC,"Las Vegas, Nevada, USA",13255.0,2019-04-01T20:02:53.384665,2019-04-02T17:38:26.161530
1635,PFL 2019: Week 1,2019-05-09,PFL,,,2019-04-24T11:04:34.315582,2019-04-24T11:04:34.315582
1640,Bellator Europe 2: Primus vs. Wilde,2019-05-04,Bellator,,,2019-04-24T11:04:47.172034,2019-04-24T11:04:47.172034
1166,WVR Sengoku: Sixth Battle,2008-11-01,Wvr Sengoku,,,2019-04-01T20:55:42.113960,2019-04-01T20:55:42.113960
1201,Cage Warriors 68: Roberts vs. Wallhead,2014-05-03,Cage Warriors,,,2019-04-01T20:57:02.835808,2019-04-01T20:57:02.835808
1216,MFC 30: Up Close And Personal,2011-06-10,MFC,,,2019-04-01T20:58:00.930852,2019-04-01T20:58:00.930852
1226,LFA 56: Hubbard vs. Mota,2018-12-07,LFA,,,2019-04-01T20:58:18.278031,2019-04-01T20:58:18.278031
1245,Bellator 210: Njokuani vs. Salter,2018-11-30,Bellator,,,2019-04-01T20:59:47.487311,2019-04-01T20:59:47.487311
1249,KSW 16,2011-05-21,KSW,,,2019-04-01T21:00:07.117296,2019-04-01T21:00:07.117296
1259,BAMMA 35: Lohore Vs. Pascu,2018-05-12,BAMMA,,,2019-04-01T21:00:22.812892,2019-04-01T21:00:22.812892
1292,NAAFS: Night Of Champions,2008-12-06,NAAFS,,,2019-04-01T21:02:09.783611,2019-04-01T21:02:09.783611
1317,Resurrection Fighting Alliance 5: Downing vs Rinaldi,2012-11-30,Resurrection Fighting Alliance,,,2019-04-01T21:02:34.215394,2019-04-01T21:02:34.215394
1319,Hex Fight Series 14,2018-06-30,Hex Fight Series,,,2019-04-01T21:02:35.659577,2019-04-01T21:02:35.659577
1329,UFC: The Ultimate Fighter 15 Episode 3,2012-03-23,UFC,,,2019-04-01T21:02:46.913160,2019-04-01T21:02:46.913160
1330,Victory FC 53: Rhodes vs. Stallings,2016-11-23,Victory Fc,,,2019-04-01T21:02:47.302202,2019-04-01T21:02:47.302202
1332,KSW 21: Final Resolution,2012-12-01,KSW,,,2019-04-01T21:02:49.958630,2019-04-01T21:02:49.958630
1444,KSW 46: Khalidov vs. Narkun II,2018-12-01,KSW,,,2019-04-01T21:05:26.278902,2019-04-01T21:05:26.278902
1448,One FC 7: Return Of Warriors,2013-02-02,OneFC,,,2019-04-01T21:05:38.319811,2019-04-01T21:05:38.319811
1455,Cage Warriors 82: Pimblett vs. Narimani,2017-04-01,Cage Warriors,,,2019-04-01T21:05:56.964965,2019-04-01T21:05:56.964965
1519,Strikeforce: Rousey vs. Kaufman,2012-08-18,Strikeforce,,,2019-04-01T21:08:48.286386,2019-04-01T21:08:48.286386
1562,Adrenaline MMA 1,2008-06-14,Adrenaline Mma,,,2019-04-01T21:10:47.468090,2019-04-01T21:10:47.468090
859,UFC 121: Lesnar vs. Velasquez,2010-10-23,UFC,"Anaheim, California, USA",14856.0,2019-04-01T20:38:54.425589,2019-04-02T16:00:12.837985
1548,UFC 180: Werdum vs. Hunt,2014-11-15,UFC,"Mexico City, Distrito Federal, Mexico",21000.0,2019-04-01T21:10:23.222397,2019-04-02T16:02:32.110907
1602,UFC 215: Nunes vs. Shevchenko 2,2017-09-09,UFC,"Edmonton, Alberta, Canada",16232.0,2019-04-01T21:12:08.335853,2019-04-02T16:08:50.028820
699,UFC Fight Night 74: Holloway vs. Oliveira,2015-08-23,UFC,"Saskatoon, Saskatchewan, Canada",7202.0,2019-04-01T20:30:58.498024,2019-04-02T17:37:07.149867
1636,Bellator 220: MacDonald vs. Fitch,2019-04-27,Bellator,,,2019-04-24T11:04:36.215803,2019-04-24T11:04:36.215803
1205,Cage Warriors 52: Grimaud vs. Pendred,2013-03-09,Cage Warriors,,,2019-04-01T20:57:29.806096,2019-04-01T20:57:29.806096
1214,Legacy FC 33,2014-07-18,Legacy Fc,,,2019-04-01T20:57:57.278023,2019-04-01T20:57:57.278023
1227,Superior Challenge 9,2013-11-23,Superior Challenge,,,2019-04-01T20:58:18.443401,2019-04-01T20:58:18.443401
1293,Titan FC 53: Puerta vs. Balart 2,2019-03-15,Titan Fc,,,2019-04-01T21:02:09.884812,2019-04-01T21:02:09.884812
1331,Invicta FC 13: Cyborg vs. Van Duin,2015-07-09,Invicta Fc,,,2019-04-01T21:02:49.247761,2019-04-01T21:02:49.247761
1372,Cage 32,2015-10-23,Cage,,,2019-04-01T21:04:21.748656,2019-04-01T21:04:21.748656
1386,MMA Attack 3,2013-04-27,Mma Attack,,,2019-04-01T21:04:30.993120,2019-04-01T21:04:30.993120
1414,Invicta FC 33: Frey vs. Grusander 2,2018-12-15,Invicta Fc,,,2019-04-01T21:04:45.862049,2019-04-01T21:04:45.862049
1419,LFA 33: Willis vs. Stewart,2018-02-16,LFA,,,2019-04-01T21:04:50.157190,2019-04-01T21:04:50.157190
1443,CES MMA 31,2015-10-30,CESMMA,,,2019-04-01T21:05:24.396174,2019-04-01T21:05:24.396174
1453,WEC 48: Aldo vs. Faber,2010-04-24,WEC,,,2019-04-01T21:05:56.431417,2019-04-01T21:05:56.431417
